item_id,timestamp,target
1,2002-10-13 00:00:00,582
1,2002-10-20 00:00:00,683
1,2002-10-27 00:00:00,642
1,2002-11-03 00:00:00,728
1,2002-11-10 00:00:00,823
1,2002-11-17 00:00:00,887
1,2002-11-24 00:00:00,851
1,2002-12-01 00:00:00,802
1,2002-12-08 00:00:00,834
1,2002-12-15 00:00:00,857
1,2002-12-22 00:00:00,804
1,2002-12-29 00:00:00,951
1,2003-01-05 00:00:00,915
1,2003-01-12 00:00:00,1028
1,2003-01-19 00:00:00,1068
1,2003-01-26 00:00:00,1154
1,2003-02-02 00:00:00,1373
1,2003-02-09 00:00:00,1411
1,2003-02-16 00:00:00,1606
1,2003-02-23 00:00:00,1568
1,2003-03-02 00:00:00,1694
1,2003-03-09 00:00:00,1336
1,2003-03-16 00:00:00,1015
1,2003-03-23 00:00:00,880
1,2003-03-30 00:00:00,737
1,2003-04-06 00:00:00,624
1,2003-04-13 00:00:00,506
1,2003-04-20 00:00:00,569
1,2003-04-27 00:00:00,440
1,2003-05-04 00:00:00,429
1,2003-05-11 00:00:00,275
1,2003-05-18 00:00:00,215
1,2003-05-25 00:00:00,248
1,2003-06-01 00:00:00,264
1,2003-06-08 00:00:00,213
1,2003-06-15 00:00:00,201
1,2003-06-22 00:00:00,198
1,2003-06-29 00:00:00,139
1,2003-07-06 00:00:00,122
1,2003-07-13 00:00:00,109
1,2003-07-20 00:00:00,137
1,2003-07-27 00:00:00,98
1,2003-08-03 00:00:00,112
1,2003-08-10 00:00:00,100
1,2003-08-17 00:00:00,136
1,2003-08-24 00:00:00,120
1,2003-08-31 00:00:00,159
1,2003-09-07 00:00:00,166
1,2003-09-14 00:00:00,177
1,2003-09-21 00:00:00,145
1,2003-09-28 00:00:00,136
1,2003-10-05 00:00:00,135
1,2003-10-12 00:00:00,808
1,2003-10-19 00:00:00,913
1,2003-10-26 00:00:00,878
1,2003-11-02 00:00:00,1006
1,2003-11-09 00:00:00,1207
1,2003-11-16 00:00:00,1542
1,2003-11-23 00:00:00,2185
1,2003-11-30 00:00:00,2561
1,2003-12-07 00:00:00,3247
1,2003-12-14 00:00:00,4734
1,2003-12-21 00:00:00,6620
1,2003-12-28 00:00:00,6434
1,2004-01-04 00:00:00,5336
1,2004-01-11 00:00:00,3391
1,2004-01-18 00:00:00,1679
1,2004-01-25 00:00:00,1721
1,2004-02-01 00:00:00,1487
1,2004-02-08 00:00:00,1454
1,2004-02-15 00:00:00,1420
1,2004-02-22 00:00:00,1301
1,2004-02-29 00:00:00,956
1,2004-03-07 00:00:00,925
1,2004-03-14 00:00:00,878
1,2004-03-21 00:00:00,730
1,2004-03-28 00:00:00,760
1,2004-04-04 00:00:00,610
1,2004-04-11 00:00:00,583
1,2004-04-18 00:00:00,545
1,2004-04-25 00:00:00,501
1,2004-05-02 00:00:00,470
1,2004-05-09 00:00:00,435
1,2004-05-16 00:00:00,449
1,2004-05-23 00:00:00,451
1,2004-05-30 00:00:00,375
1,2004-06-06 00:00:00,391
1,2004-06-13 00:00:00,355
1,2004-06-20 00:00:00,307
1,2004-06-27 00:00:00,277
1,2004-07-04 00:00:00,238
1,2004-07-11 00:00:00,233
1,2004-07-18 00:00:00,249
1,2004-07-25 00:00:00,259
1,2004-08-01 00:00:00,260
1,2004-08-08 00:00:00,213
1,2004-08-15 00:00:00,243
1,2004-08-22 00:00:00,256
1,2004-08-29 00:00:00,259
1,2004-09-05 00:00:00,279
1,2004-09-12 00:00:00,281
1,2004-09-19 00:00:00,342
1,2004-09-26 00:00:00,322
1,2004-10-03 00:00:00,333
1,2004-10-10 00:00:00,877
1,2004-10-17 00:00:00,1071
1,2004-10-24 00:00:00,1240
1,2004-10-31 00:00:00,1190
1,2004-11-07 00:00:00,1327
1,2004-11-14 00:00:00,1497
1,2004-11-21 00:00:00,1531
1,2004-11-28 00:00:00,1490
1,2004-12-05 00:00:00,1538
1,2004-12-12 00:00:00,1551
1,2004-12-19 00:00:00,1670
1,2004-12-26 00:00:00,1856
1,2005-01-02 00:00:00,2252
1,2005-01-09 00:00:00,2010
1,2005-01-16 00:00:00,2188
1,2005-01-23 00:00:00,2199
1,2005-01-30 00:00:00,2747
1,2005-02-06 00:00:00,3086
1,2005-02-13 00:00:00,3626
1,2005-02-20 00:00:00,3834
1,2005-02-27 00:00:00,3720
1,2005-03-06 00:00:00,2997
1,2005-03-13 00:00:00,2728
1,2005-03-20 00:00:00,2416
1,2005-03-27 00:00:00,2145
1,2005-04-03 00:00:00,1827
1,2005-04-10 00:00:00,1422
1,2005-04-17 00:00:00,1356
1,2005-04-24 00:00:00,1096
1,2005-05-01 00:00:00,1117
1,2005-05-08 00:00:00,903
1,2005-05-15 00:00:00,979
1,2005-05-22 00:00:00,805
1,2005-05-29 00:00:00,687
1,2005-06-05 00:00:00,693
1,2005-06-12 00:00:00,548
1,2005-06-19 00:00:00,573
1,2005-06-26 00:00:00,580
1,2005-07-03 00:00:00,497
1,2005-07-10 00:00:00,426
1,2005-07-17 00:00:00,389
1,2005-07-24 00:00:00,333
1,2005-07-31 00:00:00,328
1,2005-08-07 00:00:00,331
1,2005-08-14 00:00:00,319
1,2005-08-21 00:00:00,330
1,2005-08-28 00:00:00,292
1,2005-09-04 00:00:00,342
1,2005-09-11 00:00:00,338
1,2005-09-18 00:00:00,302
1,2005-09-25 00:00:00,368
1,2005-10-02 00:00:00,381
1,2005-10-09 00:00:00,1172
1,2005-10-16 00:00:00,1285
1,2005-10-23 00:00:00,1393
1,2005-10-30 00:00:00,1439
1,2005-11-06 00:00:00,1639
1,2005-11-13 00:00:00,1563
1,2005-11-20 00:00:00,1679
1,2005-11-27 00:00:00,1666
1,2005-12-04 00:00:00,1858
1,2005-12-11 00:00:00,1987
1,2005-12-18 00:00:00,2241
1,2005-12-25 00:00:00,2696
1,2006-01-01 00:00:00,2678
1,2006-01-08 00:00:00,2422
1,2006-01-15 00:00:00,2272
1,2006-01-22 00:00:00,2249
1,2006-01-29 00:00:00,2643
1,2006-02-05 00:00:00,2612
1,2006-02-12 00:00:00,2754
1,2006-02-19 00:00:00,2624
1,2006-02-26 00:00:00,2753
1,2006-03-05 00:00:00,2579
1,2006-03-12 00:00:00,2564
1,2006-03-19 00:00:00,2330
1,2006-03-26 00:00:00,1895
1,2006-04-02 00:00:00,1697
1,2006-04-09 00:00:00,1437
1,2006-04-16 00:00:00,1181
1,2006-04-23 00:00:00,959
1,2006-04-30 00:00:00,836
1,2006-05-07 00:00:00,745
1,2006-05-14 00:00:00,745
1,2006-05-21 00:00:00,715
1,2006-05-28 00:00:00,699
1,2006-06-04 00:00:00,572
1,2006-06-11 00:00:00,754
1,2006-06-18 00:00:00,514
1,2006-06-25 00:00:00,463
1,2006-07-02 00:00:00,466
1,2006-07-09 00:00:00,437
1,2006-07-16 00:00:00,549
1,2006-07-23 00:00:00,541
1,2006-07-30 00:00:00,502
1,2006-08-06 00:00:00,508
1,2006-08-13 00:00:00,473
1,2006-08-20 00:00:00,510
1,2006-08-27 00:00:00,404
1,2006-09-03 00:00:00,398
1,2006-09-10 00:00:00,492
1,2006-09-17 00:00:00,446
1,2006-09-24 00:00:00,511
1,2006-10-01 00:00:00,476
1,2006-10-08 00:00:00,1434
1,2006-10-15 00:00:00,1278
1,2006-10-22 00:00:00,1543
1,2006-10-29 00:00:00,1582
1,2006-11-05 00:00:00,1672
1,2006-11-12 00:00:00,2112
1,2006-11-19 00:00:00,2355
1,2006-11-26 00:00:00,2188
1,2006-12-03 00:00:00,2573
1,2006-12-10 00:00:00,2643
1,2006-12-17 00:00:00,3270
1,2006-12-24 00:00:00,3387
1,2006-12-31 00:00:00,3243
1,2007-01-07 00:00:00,2927
1,2007-01-14 00:00:00,2507
1,2007-01-21 00:00:00,2548
1,2007-01-28 00:00:00,3410
1,2007-02-04 00:00:00,3456
1,2007-02-11 00:00:00,3840
1,2007-02-18 00:00:00,3879
1,2007-02-25 00:00:00,3728
1,2007-03-04 00:00:00,3016
1,2007-03-11 00:00:00,2798
1,2007-03-18 00:00:00,2668
1,2007-03-25 00:00:00,2049
1,2007-04-01 00:00:00,1664
1,2007-04-08 00:00:00,1445
1,2007-04-15 00:00:00,1429
1,2007-04-22 00:00:00,1257
1,2007-04-29 00:00:00,1152
1,2007-05-06 00:00:00,969
1,2007-05-13 00:00:00,917
1,2007-05-20 00:00:00,815
1,2007-05-27 00:00:00,761
1,2007-06-03 00:00:00,722
1,2007-06-10 00:00:00,628
1,2007-06-17 00:00:00,598
1,2007-06-24 00:00:00,521
1,2007-07-01 00:00:00,514
1,2007-07-08 00:00:00,394
1,2007-07-15 00:00:00,366
1,2007-07-22 00:00:00,446
1,2007-07-29 00:00:00,477
1,2007-08-05 00:00:00,321
1,2007-08-12 00:00:00,389
1,2007-08-19 00:00:00,439
1,2007-08-26 00:00:00,495
1,2007-09-02 00:00:00,502
1,2007-09-09 00:00:00,519
1,2007-09-16 00:00:00,496
1,2007-09-23 00:00:00,609
1,2007-09-30 00:00:00,729
1,2007-10-07 00:00:00,2187
1,2007-10-14 00:00:00,2387
1,2007-10-21 00:00:00,2583
1,2007-10-28 00:00:00,2871
1,2007-11-04 00:00:00,3074
1,2007-11-11 00:00:00,3398
1,2007-11-18 00:00:00,3563
1,2007-11-25 00:00:00,3651
1,2007-12-02 00:00:00,3679
1,2007-12-09 00:00:00,3365
1,2007-12-16 00:00:00,3298
1,2007-12-23 00:00:00,3580
1,2007-12-30 00:00:00,3848
1,2008-01-13 00:00:00,3737
1,2008-01-20 00:00:00,3393
1,2008-01-27 00:00:00,3664
1,2008-02-03 00:00:00,4289
1,2008-02-10 00:00:00,5222
1,2008-02-17 00:00:00,6059
1,2008-02-24 00:00:00,6244
1,2008-03-02 00:00:00,5922
1,2008-03-09 00:00:00,4978
1,2008-03-16 00:00:00,4420
1,2008-03-23 00:00:00,3878
1,2008-03-30 00:00:00,3153
1,2008-04-06 00:00:00,2689
1,2008-04-13 00:00:00,2372
1,2008-04-20 00:00:00,2045
1,2008-04-27 00:00:00,1857
1,2008-05-04 00:00:00,1572
1,2008-05-11 00:00:00,1466
1,2008-05-18 00:00:00,1356
1,2008-05-25 00:00:00,1439
1,2008-06-01 00:00:00,1393
1,2008-06-08 00:00:00,1473
1,2008-06-15 00:00:00,1159
1,2008-06-22 00:00:00,1113
1,2008-06-29 00:00:00,1115
1,2008-07-06 00:00:00,937
1,2008-07-13 00:00:00,913
1,2008-07-20 00:00:00,881
1,2008-07-27 00:00:00,826
1,2008-08-03 00:00:00,779
1,2008-08-10 00:00:00,788
1,2008-08-17 00:00:00,679
1,2008-08-24 00:00:00,789
1,2008-08-31 00:00:00,730
1,2008-09-07 00:00:00,794
1,2008-09-14 00:00:00,774
1,2008-09-21 00:00:00,859
1,2008-09-28 00:00:00,1062
1,2008-10-05 00:00:00,983
1,2008-10-12 00:00:00,1535
1,2008-10-19 00:00:00,1861
1,2008-10-26 00:00:00,1869
1,2008-11-02 00:00:00,1976
1,2008-11-09 00:00:00,2119
1,2008-11-16 00:00:00,2276
1,2008-11-23 00:00:00,2512
1,2008-11-30 00:00:00,2600
1,2008-12-07 00:00:00,3024
1,2008-12-14 00:00:00,3114
1,2008-12-21 00:00:00,3252
1,2008-12-28 00:00:00,3137
1,2009-01-04 00:00:00,3897
1,2009-01-11 00:00:00,3814
1,2009-01-18 00:00:00,3142
1,2009-01-25 00:00:00,3602
1,2009-02-01 00:00:00,4039
1,2009-02-08 00:00:00,4606
1,2009-02-15 00:00:00,5064
1,2009-02-22 00:00:00,4848
1,2009-03-01 00:00:00,4694
1,2009-03-08 00:00:00,4420
1,2009-03-15 00:00:00,4046
1,2009-03-22 00:00:00,3657
1,2009-03-29 00:00:00,3237
1,2009-04-05 00:00:00,2829
1,2009-04-12 00:00:00,2577
1,2009-04-19 00:00:00,2371
1,2009-04-26 00:00:00,2353
1,2009-05-03 00:00:00,4821
1,2009-05-10 00:00:00,3920
1,2009-05-17 00:00:00,3236
1,2009-05-24 00:00:00,4188
1,2009-05-31 00:00:00,4496
1,2009-06-07 00:00:00,3865
1,2009-06-14 00:00:00,3072
1,2009-06-21 00:00:00,2623
1,2009-06-28 00:00:00,2299
1,2009-07-05 00:00:00,2145
1,2009-07-12 00:00:00,1701
1,2009-07-19 00:00:00,1581
1,2009-07-26 00:00:00,1608
1,2009-08-02 00:00:00,1519
1,2009-08-09 00:00:00,1651
1,2009-08-16 00:00:00,1645
1,2009-08-23 00:00:00,2167
1,2009-08-30 00:00:00,2883
1,2009-09-06 00:00:00,3713
1,2009-09-13 00:00:00,4087
1,2009-09-20 00:00:00,4445
1,2009-09-27 00:00:00,4462
1,2009-10-04 00:00:00,4974
1,2009-10-11 00:00:00,9302
1,2009-10-18 00:00:00,11527
1,2009-10-25 00:00:00,13187
1,2009-11-01 00:00:00,13174
1,2009-11-08 00:00:00,12161
1,2009-11-15 00:00:00,10151
1,2009-11-22 00:00:00,8979
1,2009-11-29 00:00:00,7716
1,2009-12-06 00:00:00,7195
1,2009-12-13 00:00:00,6490
1,2009-12-20 00:00:00,6275
1,2009-12-27 00:00:00,6078
1,2010-01-03 00:00:00,6598
1,2010-01-10 00:00:00,4998
1,2010-01-17 00:00:00,4877
1,2010-01-24 00:00:00,5399
1,2010-01-31 00:00:00,5333
1,2010-02-07 00:00:00,5816
1,2010-02-14 00:00:00,5496
1,2010-02-21 00:00:00,5388
1,2010-02-28 00:00:00,5040
1,2010-03-07 00:00:00,4281
1,2010-03-14 00:00:00,4612
1,2010-03-21 00:00:00,4063
1,2010-03-28 00:00:00,3625
1,2010-04-04 00:00:00,3408
1,2010-04-11 00:00:00,3090
1,2010-04-18 00:00:00,3117
1,2010-04-25 00:00:00,2921
1,2010-05-02 00:00:00,3081
1,2010-05-09 00:00:00,2781
1,2010-05-16 00:00:00,2851
1,2010-05-23 00:00:00,2816
1,2010-05-30 00:00:00,2636
1,2010-06-06 00:00:00,2413
1,2010-06-13 00:00:00,2147
1,2010-06-20 00:00:00,1975
1,2010-06-27 00:00:00,2027
1,2010-07-04 00:00:00,1754
1,2010-07-11 00:00:00,1753
1,2010-07-18 00:00:00,1458
1,2010-07-25 00:00:00,1323
1,2010-08-01 00:00:00,1290
1,2010-08-08 00:00:00,1381
1,2010-08-15 00:00:00,1378
1,2010-08-22 00:00:00,1485
1,2010-08-29 00:00:00,1520
1,2010-09-05 00:00:00,1564
1,2010-09-12 00:00:00,1850
1,2010-09-19 00:00:00,1720
1,2010-09-26 00:00:00,2134
1,2010-10-03 00:00:00,1995
1,2010-10-10 00:00:00,2627
