item_id,timestamp,target
1,1981-01-01 0:00:00,20.7
1,1981-01-02 0:00:00,17.9
1,1981-01-03 0:00:00,18.8
1,1981-01-04 0:00:00,14.6
1,1981-01-05 0:00:00,15.8
1,1981-01-06 0:00:00,15.8
1,1981-01-07 0:00:00,15.8
1,1981-01-08 0:00:00,17.4
1,1981-01-09 0:00:00,21.8
1,1981-01-10 0:00:00,20
1,1981-01-11 0:00:00,16.2
1,1981-01-12 0:00:00,13.3
1,1981-01-13 0:00:00,16.7
1,1981-01-14 0:00:00,21.5
1,1981-01-15 0:00:00,25
1,1981-01-16 0:00:00,20.7
1,1981-01-17 0:00:00,20.6
1,1981-01-18 0:00:00,24.8
1,1981-01-19 0:00:00,17.7
1,1981-01-20 0:00:00,15.5
1,1981-01-21 0:00:00,18.2
1,1981-01-22 0:00:00,12.1
1,1981-01-23 0:00:00,14.4
1,1981-01-24 0:00:00,16
1,1981-01-25 0:00:00,16.5
1,1981-01-26 0:00:00,18.7
1,1981-01-27 0:00:00,19.4
1,1981-01-28 0:00:00,17.2
1,1981-01-29 0:00:00,15.5
1,1981-01-30 0:00:00,15.1
1,1981-01-31 0:00:00,15.4
1,1981-02-01 0:00:00,15.3
1,1981-02-02 0:00:00,18.8
1,1981-02-03 0:00:00,21.9
1,1981-02-04 0:00:00,19.9
1,1981-02-05 0:00:00,16.6
1,1981-02-06 0:00:00,16.8
1,1981-02-07 0:00:00,14.6
1,1981-02-08 0:00:00,17.1
1,1981-02-09 0:00:00,25
1,1981-02-10 0:00:00,15
1,1981-02-11 0:00:00,13.7
1,1981-02-12 0:00:00,13.9
1,1981-02-13 0:00:00,18.3
1,1981-02-14 0:00:00,22
1,1981-02-15 0:00:00,22.1
1,1981-02-16 0:00:00,21.2
1,1981-02-17 0:00:00,18.4
1,1981-02-18 0:00:00,16.6
1,1981-02-19 0:00:00,16.1
1,1981-02-20 0:00:00,15.7
1,1981-02-21 0:00:00,16.6
1,1981-02-22 0:00:00,16.5
1,1981-02-23 0:00:00,14.4
1,1981-02-24 0:00:00,14.4
1,1981-02-25 0:00:00,18.5
1,1981-02-26 0:00:00,16.9
1,1981-02-27 0:00:00,17.5
1,1981-02-28 0:00:00,21.2
1,1981-03-01 0:00:00,17.8
1,1981-03-02 0:00:00,18.6
1,1981-03-03 0:00:00,17
1,1981-03-04 0:00:00,16
1,1981-03-05 0:00:00,13.3
1,1981-03-06 0:00:00,14.3
1,1981-03-07 0:00:00,11.4
1,1981-03-08 0:00:00,16.3
1,1981-03-09 0:00:00,16.1
1,1981-03-10 0:00:00,11.8
1,1981-03-11 0:00:00,12.2
1,1981-03-12 0:00:00,14.7
1,1981-03-13 0:00:00,11.8
1,1981-03-14 0:00:00,11.3
1,1981-03-15 0:00:00,10.6
1,1981-03-16 0:00:00,11.7
1,1981-03-17 0:00:00,14.2
1,1981-03-18 0:00:00,11.2
1,1981-03-19 0:00:00,16.9
1,1981-03-20 0:00:00,16.7
1,1981-03-21 0:00:00,8.1
1,1981-03-22 0:00:00,8
1,1981-03-23 0:00:00,8.8
1,1981-03-24 0:00:00,13.4
1,1981-03-25 0:00:00,10.9
1,1981-03-26 0:00:00,13.4
1,1981-03-27 0:00:00,11
1,1981-03-28 0:00:00,15
1,1981-03-29 0:00:00,15.7
1,1981-03-30 0:00:00,14.5
1,1981-03-31 0:00:00,15.8
1,1981-04-01 0:00:00,16.7
1,1981-04-02 0:00:00,16.8
1,1981-04-03 0:00:00,17.5
1,1981-04-04 0:00:00,17.1
1,1981-04-05 0:00:00,18.1
1,1981-04-06 0:00:00,16.6
1,1981-04-07 0:00:00,10
1,1981-04-08 0:00:00,14.9
1,1981-04-09 0:00:00,15.9
1,1981-04-10 0:00:00,13
1,1981-04-11 0:00:00,7.6
1,1981-04-12 0:00:00,11.5
1,1981-04-13 0:00:00,13.5
1,1981-04-14 0:00:00,13
1,1981-04-15 0:00:00,13.3
1,1981-04-16 0:00:00,12.1
1,1981-04-17 0:00:00,12.4
1,1981-04-18 0:00:00,13.2
1,1981-04-19 0:00:00,13.8
1,1981-04-20 0:00:00,10.6
1,1981-04-21 0:00:00,9
1,1981-04-22 0:00:00,10
1,1981-04-23 0:00:00,9.8
1,1981-04-24 0:00:00,11.5
1,1981-04-25 0:00:00,8.9
1,1981-04-26 0:00:00,7.4
1,1981-04-27 0:00:00,9.9
1,1981-04-28 0:00:00,9.3
1,1981-04-29 0:00:00,9.9
1,1981-04-30 0:00:00,7.4
1,1981-05-01 0:00:00,8.6
1,1981-05-02 0:00:00,11.9
1,1981-05-03 0:00:00,14
1,1981-05-04 0:00:00,8.6
1,1981-05-05 0:00:00,10
1,1981-05-06 0:00:00,13.5
1,1981-05-07 0:00:00,12
