item_id,timestamp,target
1,2004-03-10 18:00:00,1268
1,2004-03-10 19:00:00,972
1,2004-03-10 20:00:00,1074
1,2004-03-10 21:00:00,1203
1,2004-03-10 22:00:00,1110
1,2004-03-10 23:00:00,949
1,2004-03-11 00:00:00,733
1,2004-03-11 01:00:00,730
1,2004-03-11 02:00:00,620
1,2004-03-11 03:00:00,501
1,2004-03-11 04:00:00,445
1,2004-03-11 05:00:00,422
1,2004-03-11 06:00:00,472
1,2004-03-11 07:00:00,730
1,2004-03-11 08:00:00,1102
1,2004-03-11 09:00:00,1028
1,2004-03-11 10:00:00,860
1,2004-03-11 11:00:00,671
1,2004-03-11 12:00:00,664
1,2004-03-11 13:00:00,799
1,2004-03-11 14:00:00,1037
1,2004-03-11 15:00:00,946
1,2004-03-11 16:00:00,957
1,2004-03-11 17:00:00,1104
1,2004-03-11 18:00:00,1409
1,2004-03-11 19:00:00,1704
1,2004-03-11 20:00:00,1654
1,2004-03-11 21:00:00,1285
1,2004-03-11 22:00:00,821
1,2004-03-11 23:00:00,552
1,2004-03-12 00:00:00,816
1,2004-03-12 01:00:00,832
1,2004-03-12 02:00:00,692
1,2004-03-12 03:00:00,512
1,2004-03-12 04:00:00,384
1,2004-03-12 05:00:00,394
1,2004-03-12 06:00:00,487
1,2004-03-12 07:00:00,748
1,2004-03-12 08:00:00,1400
1,2004-03-12 09:00:00,1588
1,2004-03-12 10:00:00,1237
1,2004-03-12 11:00:00,1167
1,2004-03-12 12:00:00,959
1,2004-03-12 13:00:00,983
1,2004-03-12 14:00:00,1061
1,2004-03-12 15:00:00,1139
1,2004-03-12 16:00:00,1112
1,2004-03-12 17:00:00,994
1,2004-03-12 18:00:00,1410
1,2004-03-12 19:00:00,1448
1,2004-03-12 20:00:00,1887
1,2004-03-12 21:00:00,1627
1,2004-03-12 22:00:00,1491
1,2004-03-12 23:00:00,1657
1,2004-03-13 00:00:00,1285
1,2004-03-13 01:00:00,1144
1,2004-03-13 02:00:00,1043
1,2004-03-13 03:00:00,996
1,2004-03-13 04:00:00,992
1,2004-03-13 05:00:00,819
1,2004-03-13 06:00:00,835
1,2004-03-13 07:00:00,940
1,2004-03-13 08:00:00,1192
1,2004-03-13 09:00:00,1411
1,2004-03-13 10:00:00,1465
1,2004-03-13 11:00:00,1583
1,2004-03-13 12:00:00,1387
1,2004-03-13 13:00:00,1101
1,2004-03-13 14:00:00,850
1,2004-03-13 15:00:00,947
1,2004-03-13 16:00:00,1078
1,2004-03-13 17:00:00,1084
1,2004-03-13 18:00:00,1395
1,2004-03-13 19:00:00,1612
1,2004-03-13 20:00:00,1697
1,2004-03-13 21:00:00,1886
1,2004-03-13 22:00:00,1624
1,2004-03-13 23:00:00,1536
1,2004-03-14 00:00:00,1535
1,2004-03-14 01:00:00,1530
1,2004-03-14 02:00:00,1337
1,2004-03-14 03:00:00,1278
1,2004-03-14 04:00:00,1051
1,2004-03-14 05:00:00,929
1,2004-03-14 06:00:00,872
1,2004-03-14 07:00:00,853
1,2004-03-14 08:00:00,959
1,2004-03-14 09:00:00,1093
1,2004-03-14 10:00:00,1225
1,2004-03-14 11:00:00,1355
1,2004-03-14 12:00:00,1262
1,2004-03-14 13:00:00,980
1,2004-03-14 14:00:00,872
1,2004-03-14 15:00:00,900
1,2004-03-14 16:00:00,1099
1,2004-03-14 17:00:00,1206
1,2004-03-14 18:00:00,1262
1,2004-03-14 19:00:00,1698
1,2004-03-14 20:00:00,1905
1,2004-03-14 21:00:00,1648
1,2004-03-14 22:00:00,1423
1,2004-03-14 23:00:00,1349
1,2004-03-15 00:00:00,1250
1,2004-03-15 01:00:00,1174
1,2004-03-15 02:00:00,1149
1,2004-03-15 03:00:00,1021
1,2004-03-15 04:00:00,1013
1,2004-03-15 05:00:00,1010
1,2004-03-15 06:00:00,1083
1,2004-03-15 07:00:00,1235
1,2004-03-15 08:00:00,1680
1,2004-03-15 09:00:00,2184
1,2004-03-15 10:00:00,1973
1,2004-03-15 11:00:00,1798
1,2004-03-15 12:00:00,1522
1,2004-03-15 13:00:00,1404
1,2004-03-15 14:00:00,1263
1,2004-03-15 15:00:00,1137
1,2004-03-15 16:00:00,1068
1,2004-03-15 17:00:00,1252
1,2004-03-15 18:00:00,1843
1,2004-03-15 19:00:00,2122
1,2004-03-15 20:00:00,1992
1,2004-03-15 21:00:00,1707
1,2004-03-15 22:00:00,1494
1,2004-03-15 23:00:00,1164
